date,facebook,google,youtube,bmw,amazon,iphone,apple,samsung,btc,twitter,netflix,disney,bbc,trump,ebay,windows,euro,china,xiaomi,microsoft,btc2eur
2019-06-03 00:00:00,86.0,65.0,65.8125,3.9646084,28.413027000000003,18.501507,10.722464,12.866957,0.34775558,13.910223,17.001385,5.989124,3.811260700000001,5.6261470000000005,7.876605499999998,7.173336999999999,2.7497792000000003,5.4995584000000015,2.7497792000000003,2.8318622,7822.51416021
2019-06-03 01:00:00,84.0,66.0,63.585365,3.8771565,27.140095,17.7703,10.212816,12.636196,0.51227826,13.148475,15.816281,5.5261707000000015,3.3870077000000003,5.5261707000000015,8.289256,7.1840215,2.4731877,5.2996883000000015,2.7039225,2.7822971,7767.81794311
2019-06-03 02:00:00,79.0,66.0,60.29629499999999,3.0921178,21.925926,14.898386,8.336001,11.518838,0.46075353,11.211669,12.717714,4.350797,3.061672,4.834219,6.2335980000000015,6.615247,2.0604868,4.430046599999999,2.3594813,2.325286,7781.022528
2019-06-03 03:00:00,77.0,64.0,59.94936800000001,3.8429081,23.697933,16.652601,8.935542,13.746988,0.52203757,12.354888,12.544964,4.3064800000000005,4.1270432,5.0242267,6.559407000000001,6.9780927,2.6468627,4.93279,2.7712302,2.4633157000000003,7773.50217615
2019-06-03 04:00:00,78.0,66.0,61.11111,3.917379,21.872032,15.669516,8.247113,13.862169,0.51983136,11.956121,9.834874,3.2152472000000003,5.89462,4.1083713,6.71034,7.2581229999999985,3.2778620000000003,4.2951293,2.742673,2.483231,7769.97296103
2019-06-03 05:00:00,77.0,66.0,60.365852,3.869606,19.050367,13.097128,6.9227675999999985,13.040563,0.4829838,10.303655,6.573021000000002,2.3094397,9.237759,3.629119600000001,6.6101823,7.7766848,4.3327246,4.1046863,2.8786110000000003,2.6169193,7778.98561708
2019-06-03 06:00:00,72.0,71.0,59.57471,4.5826699999999985,19.552727,12.831476,6.6101546,13.220309,0.50847346,9.999977,5.6603645999999985,2.075467,13.018839,3.9622552,8.364761,9.832263,6.3027324999999985,4.285858,3.1703608,3.1302297,7699.24755888
2019-06-03 07:00:00,69.0,74.0,58.377777,4.5489180000000005,18.479979,11.372294,5.863839,12.028388,0.4686385,8.747919,4.4597235,1.4865744,9.811391,3.2704637,6.766476600000002,8.006997,5.691721,3.279975,2.426283,2.516145,7661.71267936
2019-06-03 08:00:00,70.0,75.0,58.695652,4.51505,17.794610000000006,10.889238,5.7849080000000015,11.714438,0.45055532,8.860922,4.266369999999998,1.4768202,9.747014,4.5781426,7.51285,8.569344500000001,6.553028,3.326922,2.624051,2.6872811000000003,7612.467868199999
2019-06-03 09:00:00,72.0,73.0,59.05618000000001,4.5427833,19.590752,11.356957,6.033384,11.915933,0.47036576,9.250526,4.7125325,1.5708441999999998,10.367572,4.2412790000000005,7.997841,8.482558000000001,6.6205335000000005,3.206821,2.672351,2.640154,7609.11046265
2019-06-03 10:00:00,78.0,70.0,60.23256,5.270349,21.701437,13.020862,6.6076016000000015,12.892881,0.50232005,10.2138405,5.571186,2.0427682000000003,12.442315,5.9425983,9.90433,8.913897500000003,7.4684005,3.4932842000000006,3.1051414,2.7684393,7609.14650785
2019-06-03 11:00:00,80.0,72.0,62.18182,4.4950714000000005,20.22782,11.7995615,6.340063,11.925357,0.47073776,10.042406,5.3674927000000014,2.077739,12.786087,7.1921740000000005,8.308200999999999,7.6881857,6.1932607000000015,2.98985,2.7447803,2.4833727000000003,7653.76278566
2019-06-03 12:00:00,80.0,78.0,65.0,4.5348835,21.540697,12.47093,7.0487866,12.105525,0.47784966,10.35341,5.79089,2.4567413,11.792357,6.7150927,8.362191000000001,8.362191000000001,6.0815934999999985,3.1493967,2.7994635,2.8327906,7621.04232159
2019-06-03 13:00:00,79.0,80.0,65.30611999999999,4.5038705000000006,22.23786,12.385644,7.4313865,11.981215,0.47294268,10.247091,6.0787830000000005,2.7016814,9.376424,6.3568974,7.977283,8.351218,5.602716,3.2770603,2.7308836,2.9941013,7641.3193972
2019-06-03 14:00:00,79.0,80.0,66.26263,4.4671435,23.173306,12.843037,7.7410088,12.058109,0.46979648,10.335523,6.3735723,2.851335,9.187634,6.653115,8.131585000000001,8.25479,5.4335330000000015,3.3437128,2.6652782000000004,3.0228155,7585.53810098
